question_id,question,difficulty,generation_time_formatted,generation_time_seconds
128,รายชื่อเขตเก้าอันดับแรก เรียงตามจำนวนผู้ถือบัญชีหญิงจากมากไปน้อยจากมากไปน้อย,moderate,10.18 วินาที,10.178869009017944
129,การถอนเงินสิบอันดับแรก (ไม่ใช่บัตรเครดิต) ตามชื่อเขตในเดือนมกราคม 1996 คืออะไร,moderate,12.92 วินาที,12.919164896011353
130,มีผู้ถือบัญชีในโบฮีเมียใต้กี่คนที่ยังไม่มีบัตรเครดิต,moderate,8.81 วินาที,8.806602001190186
131,เขตใดมีสินเชื่อที่ใช้งานอยู่สูงสุด?,moderate,12.54 วินาที,12.540310144424438
132,วงเงินกู้เฉลี่ยของผู้กู้ชายคือเท่าไร?,simple,8.32 วินาที,8.316917896270752
133,ในปี 2539 เขตใดมีอัตราการว่างงานสูงสุด? ระบุที่ตั้งสาขาและชื่ออำเภอ,simple,11.63 วินาที,11.625893115997314
134,ในสาขาที่มีการก่ออาชญากรรมมากที่สุดในปี 2539 มีการเปิดบัญชีกี่บัญชี?,simple,8.08 วินาที,8.081080198287964
135,หลังจากถอนเงินด้วยบัตรเครดิตแล้ว มีบัญชีที่ออกรายเดือนจำนวนเท่าใดจึงมียอดติดลบ,moderate,6.53 วินาที,6.531672716140747
136,"ในระหว่างวันที่ 1/1/2538 ถึง 31/12/2540 ได้รับอนุมัติสินเชื่อจำนวนไม่ต่ำกว่า 250,000 ต่อบัญชีที่เลือกออกใบแจ้งยอดบัญชีรายเดือนจำนวนเท่าใด",moderate,8.75 วินาที,8.751405715942383
137,มีกี่บัญชีที่ทำสัญญาอยู่ในสาขาที่ 1,moderate,3.49 วินาที,3.487973928451538
138,ในสาขาที่มีการก่ออาชญากรรมมากเป็นอันดับสองในปี 2538 มีลูกค้าชายกี่คน?,moderate,9.74 วินาที,9.739001989364624
139,"บัตรเครดิตระดับสูงมีรูปแบบ ""OWNER"" กี่ใบ?",simple,5.22 วินาที,5.222314357757568
140,"อำเภอ ""ปิเศก"" มีกี่บัญชี?",simple,5.51 วินาที,5.510350942611694
141,"เขตใดมีการทำธุรกรรมมากกว่า 10,000 เหรียญสหรัฐในปี 1997",simple,13.95 วินาที,13.951330184936523
142,บัญชีใดที่ส่งคำสั่งซื้อการจ่ายเงินครัวเรือนในจังหวัด Pisek,simple,6.83 วินาที,6.832971096038818
